"146.760","-","ME","Winslow","","KD1MM","103.5","",,"Kennebec","","","","2023/02/26",
"146.760","-","RI","Scituate","","KR1RI","67.0","",,"Providence","","339371","","2015/03/31",
"146.760","-","VT","Mt. Ascutney","","W1UWS","110.9","",,"Windsor","","","","2016/01/07",
"146.775","-","CT","New Canaan","","N1LLL","100.0","",,"Fairfield","","","","2018/06/21",
"146.775","-","CT","Westbrook","","W1BCG","110.9","","Local","Middlesex","","","","2024/05/06",
"146.775","-","MA","W. Bridgewater","","NA1R","D244","",,"Plymouth","","","","2019/10/06",
"146.775","-","ME","Athens","YSF    ","N1UB","114.8","",,"Somerset","","","UFB New England YSF Net","2025/08/23",
"146.775","-","ME","Falmouth","YSF/FM ","KD1O","103.5","",,"Cumberland","","","UFB New England YSF Net","2025/08/23",
"146.775","-","ME","Marshfield","P25/FM ","K1HF","NAC293/192.8","",,"Washington","","","","2023/05/07",
"146.775","-","NH","Rindge","","K1CRR","123.0","",,"Cheshire","","","","2018/01/04",
"146.790","-","CT","Vernon","","W1HDN","82.5","82.5*",,"Tolland","4159","","W1HDN Vernon Net","2025/08/23",
"146.790","-","MA","Nantucket","","W1TUK","107.2","",,"Nantucket","","772472","","2026/01/31",
"146.790","-","MA","Weston","","W1HAI","146.2","",,"Middlesex","4136","","[MMRA Net],[MMRA2 Net],[29.680 Marlborough]","2023/02/15",
"146.790","-","ME","Houlton","","W1NSN","100.0","",,"Aroostook","","","","2025/07/09",
"146.790","-","ME","New Gloucester","","KA1SHU","100.0","",,"Androscoggin","","","Panda Net","2024/11/10",
"146.790","-","NH","Pittsfield","","N1IMO","88.5","",,"Merrimack","","336966","N1IMO Net","2025/05/10",
"146.790","-","VT","Essex Junction","","KB1KJS","100.0","","Local","Chittenden","","","","2025/05/10",
"146.805","-","MA","Fall River","P25/FM ","NN1D","67.0/NAC400","",,"Bristol","","","","2025/05/02",
"146.805","-","ME","Dedham","YSF/FM ","KC1FRJ","82.5","",,"Hancock","","","UFB New England YSF Net","2025/08/23",
"146.805","-","NH","Strafford","","W1BST","103.5","",,"Strafford","","","","2025/10/04",
"146.805","-","NH","Westmoreland","P25/FM ","K1TQY","NAC117/100.0","",,"Cheshire","","","RB:222/440","2017/09/20",
"146.805","-","NH","Ashuelot",,"K1TQY","118.8",,,,,,"Remote RX for K1TQY Westmoreland, NH"
"146.805","-","NH","Greenfield",,"K1TQY","123.0",,,,,,"Remote RX for K1TQY Westmoreland, NH"
"146.820","-","CT","Bloomfield","","W1CWA"," ","",,"Hartford","","","","2025/05/10",
"146.820","-","MA","Boston","","K1BOS","146.2","",,"Suffolk","4133","4133","MMRA Net,[MMRA2 Net]","2023/11/27",
"146.820","-","ME","Camden","YSF/FM ","N1STN","100.0","",,"Knox","","","UFB New England YSF Net","2025/08/23",
"146.820","-","ME","Madawaska","YSF/FM ","W1ACP","179.9","",,"Aroostook","","","UFB New England YSF Net","2025/08/23",
"146.820","-","VT","Northfield","","W1BD","100.0","",,"Washington","","","145.470 (Warren, VT)","2025/08/24",
"146.835","-","CT","Prospect","","W1LAS","100.0","",,"New Haven","","","","2014/05/26",
"146.835","-","MA","Andover","","N1LHP","77.0","",,"Essex","","","","2015/06/08",
"146.835","-","ME","Hancock","YSF/FM ","N1ARO","110.9","",,"Hancock","","767433/K1WJY-R","146.850 (Dixmont, ME),UFB New England YSF Net","2025/08/23",
"146.835","-","ME","Naples","","K1AAM","103.5","",,"Cumberland","","","","2014/06/11",
"146.835","-","RI","Johnston","YSF/FM ","W1OP","192.8","",,"Providence","","","Closed","2025/03/08",
"146.835","-","VT","Shaftsbury","","K1SV","100.0","",,"Bennington","","68420","","2014/10/17",
"146.850","-","CT","Torrington","","W1HDN","141.3","141.3*",,"Litchfield","","","W1HDN Net","2025/08/18",
"146.850","-","ME","Dixmont","","KC1FRJ","100.0","",,"Penobscot","","","146.835 (Hancock, ME)","2024/12/28",
"146.850","-","ME","Smyrna","YSF/FM ","KC1FRJ","82.5","",,"Aroostook","","","UFB New England YSF Net","2025/08/23",
"146.850","-","NH","Derry","","K1CA","85.4","",,"Rockingham","","","[224.460 (Derry, NH)]","2024/03/09",
"146.850","-","RI","Greenville","","N1MIX","146.2","",,"Providence","","","N1MIX Net","2014/04/01",
"146.850","-","VT","Essex Junction","","W1CTE"," ","","Limited RX","Chittenden","","","","2025/05/10",
"146.865","-","CT","New London","","W1CGA","156.7","",,"New London","","","","2019/06/07",
"146.865","-","MA","Sharon","","K1CNX","103.5","",,"Norfolk","","","","2021/06/17",
"146.865","-","NH","Wolfeboro","","KC1PKV","88.5/DSQ23","",,"Carroll","","","UFB New England YSF Net","2026/03/10",
"146.865","-","VT","Brattleboro","","WR1VT","100.0","",,"Windham","","","","2016/02/15",
"146.880","-","CT","Bristol","YSF/FM ","K1CRC","77.0","",,"Hartford","","","442.850 (Bristol, CT)","2015/04/02",
"146.880","-","MA","Salem","","NS1RA","118.8","",,"Essex","","","","2025/05/10",
"146.880","-","ME","Buckfield","YSF/FM ","N1UB","100.0","",,"Oxford","","","UFB New England YSF Net","2025/08/23",
"146.880","-","RI","Newport","NXDN/FM ","WC1R","100.0","","OFF","Newport","","","","2025/08/21",
"146.880","-","RI","Portsmouth","","W1AIC","100.0","",,"Newport","","","","2026/02/05",
"146.880","-","VT","Killington Peak","","W1ABI","110.9","",,"Rutland","","712393/W1AAT-L","","2015/12/07",
"146.895","-","CT","Fairfield","","N1MUC","77.0","",,"Fairfield","","","","2014/05/16",
"146.895","-","MA","Walpole","","K1HRV","123.0","",,"Norfolk","","","","2014/02/10",
"146.895","-","ME","Cooper","YSF/FM ","KV1B","91.5","",,"Washington","","","UFB New England YSF Net","2025/08/23",
"146.895","-","ME","Livermore","YSF/FM ","W1NPP","103.5","",,"Androscoggin","","","","2019/06/01",
"146.895","-","NH","Henniker","YSF/FM ","K1BKE","100.0","",,"Merrimack","","321904/K1PDY-R","","2019/08/14",
"146.910","-","MA","Mt. Greylock","YSF/FM ","K1FFK","162.2","",,"Berkshire","","","","2017/05/17",
"146.910","-","ME","Ellsworth","","KB1NEB","151.4","",,"Hancock","","","","2018/02/19",
"146.910","-","ME","Rumford","","KE1M","100.0","",,"Oxford","","","","2025/06/09",
"146.910","-","RI","North Providence","YSF/FM ","KC1VAX","192.8","",,"Providence","","","Wolf Pack YSF Net","2025/09/04",
"146.925","-","CT","Groton","YSF    ","KB1CJP","","",,"New London","","503242/N1LMA-L","147.240 (Westerly, RI)","2025/08/26",
"146.925","-","CT","Milford","","KB1CBD","67.0","",,"New Haven","","","","2013/06/11",
"146.925","-","MA","Dennis","YSF/FM ","N1BFT","114.8","",,"Barnstable","","","Wolf Pack YSF Net","2025/08/28",
"146.925","-","MA","Worcester","P25/FM ","W1YK","NAC293/100.0","",,"Worcester","","546809","","2014/07/14",
"146.925","-","ME","Lyman","","WJ1L","103.5","",,"York","","","","2021/11/11",
"146.925","-","ME","Waterville","","KQ1L","100.0","","Local","Kennebec","","","","2024/05/06",
"146.925","-","NH","Charlestown","","NX1DX","118.8","",,"Sullivan","","","","2025/05/10",
"146.940","-","MA","Holyoke","","W1TOM","127.3","",,"Hampden","","","[443.200 (Holyoke, MA)]","2013/06/10",
"146.940","-","ME","Holden","","N1ME","","100.0",,"Penobscot","","","444.400 (Holden, ME)","2024/12/28",
"146.940","-","ME","Greenfield",,"N1ME","88.5",,,,,,"Remote RX for N1ME Holden, ME"
"146.940","-","ME","Orrington",,"N1ME","136.5",,,,,,"Remote RX for N1ME Holden, ME"
"146.940","-","ME","Bangor (local)",,"N1ME","103.5",,,,,,"Remote RX for N1ME Holden, ME"
"146.940","-","ME","Yarmouth","","K1JW","","","OFF","Cumberland","","","","2020/08/10",
"146.940","-","NH","Pembroke","","W1ALE","114.8","",,"Merrimack","","","","2016/04/19",
"146.940","-","RI","Cumberland","","KR1RI","67.0","",,"Providence","","","","2013/10/23",
"146.940","-","VT","Mt. Mansfield","","W1CTE","100.0","",,"Lamoille","","","","2013/09/16",
"146.955","-","CT","Morris","","KB1CDI","100.0","",,"Litchfield","","13782","Donkey Dusters Net","2014/02/23",
"146.955","-","MA","Dennis","","W1MA","88.5","",,"Barnstable","","750250","","2025/09/04",
"146.955","-","MA","Westford","","WB1GOF","74.4","",,"Middlesex","","380799","","2025/05/10",
"146.955","-","ME","Augusta","","KA1SHU","100.0","",,"Kennebec","","","Panda Net","2024/11/10",
"146.970","-","CT","Waterford","YSF/FM ","W1NLC","156.7","",,"New London","","","","2025/05/02",
"146.970","-","MA","Paxton","","W1BIM","114.8","",,"Worcester","","","","2025/05/10",
"146.970","-","ME","Exeter","","AA1PN","100.0","",,"Penobscot","","","","2023/11/29",
"146.970","-","VT","Tunbridge","","K1MOQ","100.0","",,"Orange","","","GMARS Analog Net","2023/11/16",
"146.985","-","CT","Ansonia","","W1VAR","141.3","",,"New Haven","","387772/N1BDF-R","","2014/11/19",
"146.985","-","MA","Leyden","","KB1BSS","136.5","",,"Franklin","","","","2025/05/10",
"146.985","-","MA","Milton","","NE1AR","88.5","",,"Norfolk","4942","4942","NE1AR Net","2025/09/07",
"146.985","-","ME","Cooper","D-STAR    ","W1SCV","C","",,"Washington","","","","2023/02/20",
"146.985","-","ME","Dresden","","K1LX","136.5","","OFF","Lincoln","","","","2025/07/09",
"146.985","-","NH","Gilford","","N1LT","123.0","123.0*",,"Belknap","","147390","[147.390 (Moultonborough, NH)]","2022/03/15",
"146.985","-","RI","Exeter","","NB1RI","67.0","67.0*",,"Washington","","997017","NB1RI Net","2025/10/16",
"147.000","+","MA","Dartmouth","","W1AEC","67.0","",,"Bristol","4210","4210","","2026/02/28",
"147.000","+","MA","Granville","","W1TOM","127.3","",,"Hampden","","","","2013/06/18",
"147.000","+","ME","Kents Hill","","W1PIG","100.0","","OFF","Kennebec","","","","2023/05/11",
"147.000","+","ME","Lincoln Center","YSF/FM ","KC1FRJ","100.0","",,"Penobscot","","","UFB New England YSF Net","2025/08/23",
"147.000","-","NH","Deerfield","YSF/FM ","W1SRA","100.0","",,"Rockingham","","","","2023/03/01",
"147.015","+","CT","East Haddam","","K1IKE","110.9","",,"Middlesex","","","","2020/06/20",
"147.015","+","MA","Lawrence","","N1EXC","88.5","",,"Essex","","997398","","2025/09/16",
"147.015","+","MA","Mansfield","","KB1CYO","67.0","","Local","Bristol","","","","2014/10/31",
"147.015","+","ME","Dixmont","YSF    ","KC1DLN","D432","",,"Penobscot","","","UFB New England YSF Net","2025/08/23",
"147.015","+","ME","Hiram","","K1AAM","103.5","103.5*",,"Oxford","","","[K1AAM Net]","2014/08/05",
"147.015","+","VT","Marlboro","","N1HWI","100.0","",,"Windham","","","","2025/05/10",
"147.030","+","CT","Bethel","","KA1KD","100.0","",,"Fairfield","","","","2019/07/21",
"147.030","+","CT","Portland","","W1EDH","110.9","",,"Middlesex","","","","2013/06/11",
"147.030","+","MA","Newton","","W1TKZ","123.0","",,"Middlesex","","","444.600 (Newton, MA)","2013/03/02",
"147.030","+","MA","Pittsfield","YSF/FM ","K1FFK","162.2","","OFF","Berkshire","","","","2017/06/11",
"147.030","+","ME","Bar Harbor","","W1TU","100.0","",,"Hancock","","","444.150 (Southwest Harbor, ME)","2023/03/03",
"147.030","+","NH","Ossipee","YSF/FM ","W1BST","88.5","",,"Carroll","","","","2024/05/06",
"147.030","+","NH","Walpole","YSF/FM ","K1PH","100.0","",,"Cheshire","","","","2021/02/14",
"147.045","+","CT","Manchester","","N1TUP","88.5","",,"Hartford","","","","2025/05/02",
"147.045","+","ME","Calais","DMR    ","W1LH","CC1","",,"Washington","","","DMR-MARC New England Net","2015/10/10",
"147.045","+","ME","Gray","D-STAR/FM ","KC1UKH","103.5/B","",,"Cumberland","","","","2024/11/10",
"147.045","+","NH","Nashua","","N1IMO","100.0","",,"Hillsborough","","","N1IMO 2 Net","2023/01/11",
"147.045","+","RI","West Warwick","D-STAR    ","W1HDN","C","","OFF","Kent","","","","2025/08/26",
"147.045","-","VT","Rutland","","W1GMW","100.0","",,"Rutland","","","","2014/10/30",
"147.060","+","CT","Salem","","W1DX","156.7","156.7*",,"New London","","","224.140 (Salem, CT)","2015/10/12",
"147.060","+","MA","Medway","","W1KG"," ","",,"Norfolk","","","224.660 (Medway, MA)","2025/05/10",
"147.060","+","ME","Hope","","W1PBR","91.5","",,"Knox","","","","2023/02/26",
"147.060","+","NH","Francestown","","K1JWM","123.0","",,"Hillsborough","","336966","N1IMO Net","2025/03/23",
"147.075","+","MA","Stoneham","YSF/FM ","WA1RHN","151.4","",,"Middlesex","","813502","Wolf Pack YSF Net","2025/08/22",
"147.075","+","NH","Ossipee","DMR    ","K1LTM","CC6","",,"Carroll","","","DMR-MARC New England Net","2017/08/20",
"147.075","+","RI","Portsmouth","","NB1RI","67.0","67.0*",,"Newport","","997017","NB1RI Net","2025/10/16",
"147.090","+","CT","Glastonbury","","W1EDH","110.9","",,"Hartford","","340399/KC1CMT-R","","2025/08/30",
"147.090","+","MA","Wrentham","","K1LBG","146.2","146.2*",,"Norfolk","4751","","","2015/01/29",
"147.090","+","ME","Carmel","","KC1FRJ","82.5","","Local","Penobscot","","","","2024/12/28",
"147.090","+","ME","Falmouth","","W1RKZ","100.0","",,"Cumberland","","","","2019/06/10",
"147.090","+","VT","Newfane","","WA1KFX","110.9","",,"Windham","","","","2019/05/20",
"147.105","+","MA","Monson","","W1XOJ","162.2","",,"Hampden","","","","2015/03/25",
"147.105","+","ME","Brownville","","N1BUG","103.5","",,"Piscataquis","","","","2024/02/28",
"147.105","+","NH","Bethlehem","","W1COS","100.0","",,"Grafton","","","","2015/09/14",
"147.105","+","NH","Hudson","DMR    ","NE1B","CC0","",,"Hillsborough","","","DMR-MARC New England Net","2017/03/29",
"147.105","+","RI","North Scituate","YSF/FM ","WA1USA","74.4","",,"Providence","","","","2022/09/29",
"147.120","+","CT","Danbury","","W1HDN","141.3","141.3*",,"Fairfield","","","W1HDN Net","2025/08/18",
"147.120","+","MA","Billerica","","W1DC","146.2","",,"Middlesex","","","[MMRA Net],[MMRA2 Net]","2025/11/19",
"147.120","+","MA","Greenfield","YSF/FM ","KB1BSS","131.8","",,"Franklin","","","","2016/09/19",
"147.120","+","ME","Norway","","W1OCA","136.5","",,"Oxford","","","","2016/02/15",
"147.120","+","RI","Providence","","N1HBG","67.0","",,"Providence","","565491/N1HBG-L","Spanish","2025/08/28",
"147.135","+","CT","East Hampton","","KB1CDI","88.5","",,"Middlesex","","","[Donkey Dusters Net],[442.300  (Rocky Hill, CT)]","2015/02/14",
"147.135","+","MA","Taunton","","KA1GG","67.0","",,"Bristol","","","","2025/05/09",
"147.135","+","NH","Goffstown","YSF/FM ","W1AKS","100.0","",,"Hillsborough","","600646","UFB New England YSF Net","2026/03/10",
"147.150","+","CT","Burlington","YSF/FM ","K1CRC","77.0","",,"Hartford","","","","2015/04/02",
"147.150","+","MA","Framingham","","W1FY"," ","100.0",,"Middlesex","","","","2024/03/08",
"147.150","+","ME","Biddeford","D-STAR    ","KC1ALA","C","",,"York","","642019","","2014/06/20",
"147.150","+","ME","Milo","","KB1ZQY","123.0","",,"Piscataquis","","","","2015/01/30",
"147.150","+","VT","Springfield","","W1STM","110.9","",,"Windsor","","","","2020/12/29",
"147.165","+","MA","Paxton","","N1PMA","118.8","",,"Worcester","","","","2024/11/23",
"147.165","+","ME","Belfast","","W1EMA","136.5","","OFF","Waldo","","","","2025/01/16",
"147.165","+","NH","Salem","","NY1Z","","","Local","Rockingham","","","","2017/10/08",
"147.180","+","CT","Prospect","","W1HDN","141.3","141.3*","OFF","New Haven","","","W1HDN Net","2025/08/18",
"147.180","+","MA","Bridgewater","","W1MV","67.0","",,"Plymouth","4388","451971","[444.550 (Bridgewater, MA)]","2015/07/16",
"147.180","+","ME","Cherryfield","DMR/FM ","N1YPM","151.4/CC12","",,"Washington","","","Brandmeister DMR Net","2025/12/13",
"147.180","+","ME","Farmington","","W1BHR","123.0","",,"Franklin","","698006","","2023/02/26",
"147.180","+","ME","York","YSF    ","W1BKW","131.8","",,"York","","","UFB New England YSF Net","2025/08/23",
"147.180","+","NH","Unity","","W1UWS","110.9","",,"Sullivan","","","","2018/08/28",
"147.195","+","MA","Attleboro","","K1SMH","127.3","",,"Bristol","","","","2025/05/17",
"147.195","+","NH","Plaistow","","WB2MJG","100.0","","Local","Rockingham","","","","2025/03/23",
"147.195","+","NH","Richmond","","K1JWM","123.0","",,"Cheshire","","336966","N1IMO Net","2025/09/04",
"147.200","*","VT","Rutland","","AA1PR","","173.8",,"Rutland","","","Closed","2025/12/30",
"147.210","+","MA","Norwood","","W1JLI","100.0","100.0*","OFF","Norfolk","4393","313106","","2026/01/17",
"147.210","+","MA","Warren","","K1QVR","88.5","",,"Worcester","","","","2013/06/11",
"147.210","+","ME","Phippsburg","YSF/FM ","KS1R","100.0","",,"Sagadahoc","","","","2016/03/28",
"147.210","+","NH","Derry","","KC2LT","107.2","107.2",,"Rockingham","","","","2012/11/24",
"147.210","+","VT","Corinth","","KB1FDA","100.0","",,"Orange","","","","2025/05/10",
"147.225","+","CT","Brooklyn","","K1MUJ","156.7","156.7*",,"Windham","","47825","","2023/10/30",
"147.225","+","CT","Milford","YSF/FM ","KA1FAI","77.0","",,"New Haven","","","","2015/10/22",
"147.225","+","MA","Whitman","","WA1NPO","67.0","",,"Plymouth","8691","484193","","2022/05/01",
"147.225","+","ME","Livermore Falls","","W1BHR","123.0","","OFF","Androscoggin","","","442.400 (Farmington, ME)","2025/08/18",
"147.225","+","NH","Pembroke","","KA1OKQ","100.0","",,"Merrimack","","","","2016/04/19",
"147.240","+","CT","Torrington","","KB1AEV","151.4","151.4*",,"Litchfield","4395","147345","KB1AEV Net","2018/11/13",
"147.240","+","MA","Marlborough","","KV1J","71.9","",,"Middlesex","","","","2022/09/28",
"147.240","+","ME","Hope","","WA1ZDA","110.9","",,"Knox","","","","2025/07/09",
"147.240","+","NH","Gilford","YSF/FM ","KC1DNA","88.5","",,"Belknap","","","","2024/01/22",
"147.240","+","RI","Westerly","YSF    ","N1LMA","","",,"Washington","","503242/N1LMA-L","146.925 (Groton, CT)","2025/08/26",
"147.255","+","CT","East Haven","","AA1VE","110.9","",,"New Haven","","","","2014/10/19",
"147.255","+","MA","Truro","","WA1YFV","67.0","",,"Barnstable","","","","2024/11/10",
"147.255","+","ME","Gardiner","","KB1RAI","114.8","",,"Kennebec","","","[147.270 Knox, ME]","2023/03/03",
"147.255","+","NH","Wilton","","N1IMO","127.3","",,"Hillsborough","","","444.250 (Hollis, NH)","2023/07/14",
"147.255","+","RI","Bristol","P25/NFM","KB1SLA","NAC293/100.0","",,"Bristol","","","","2023/06/17",
"147.270","+","CT","Barkhamsted","","KB1AEV","151.4","",,"Litchfield","4395","147345","KB1AEV Net","2018/11/13",
"147.270","+","MA","Marlborough","","W1MRA","146.2","",,"Middlesex","4133","4133","MMRA Net,[MMRA2 Net]","2014/07/16",
"147.270","+","ME","Knox","","W1EMA","136.5","",,"Waldo","","","[147.255 Gardiner, ME]","2023/03/03",
"147.270","+","ME","Westbrook","","N1SNR","103.5","",,"Cumberland","","","444.600 (Westbrook, ME)","2016/05/01",
"147.270","+","VT","Danville","","W1SJA","","",,"Caledonia","","","","2025/05/10",
"147.280","*","RI","Cranston","","N1NTP","67.0","",,"Providence","","","*Input: 147.885 (+605 kHz), Closed","2013/06/10",
"147.285","+","CT","Sharon","","W1BAA","77.0","",,"Litchfield","","","","2013/12/18",
"147.285","+","MA","Topsfield","","N1HSY","100.0","",,"Essex","","","","2020/04/08",
"147.285","+","NH","Claremont","","W1FN","103.5","103.5*",,"Sullivan","","","","2024/06/29",
"147.300","+","CT","Danbury","","W1QI","100.0","",,"Fairfield","","","","2025/04/21",
"147.300","+","CT","Lebanon","","NA1RC","77.0","77.0*",,"New London","","","","2015/12/07",
"147.300","+","MA","Holbrook","","K1GHG","110.9","","Local","Norfolk","","","","2024/06/30",
"147.300","+","ME","Hampden","","W1GEE","100.0","","Local","Penobscot","","","NWR SAME Alerts","2022/04/15",
"147.300","+","NH","Colebrook","","W1HJF","110.9","",,"Coos","","","","2014/01/03",
"147.300","+","NH","Franklin","","W1JY","123.0","",,"Merrimack","","","","2024/03/03",
"147.315","+","CT","Terryville","","KB1CDI","88.5","",,"Litchfield","","13782","Donkey Dusters Net","2013/06/10",
"147.315","+","MA","Fitchburg","","WB1EWS","100.0","",,"Worcester","","","","2024/01/23",
"147.315","+","MA","Plymouth","","WG1U","67.0","",,"Plymouth","","","","2017/01/13",
"147.315","+","ME","Poland","YSF/FM ","W1NPP","103.5","","OFF","Androscoggin","","","","2023/12/14",
"147.315","+","NH","Groveton","","N1PCE","100.0","",,"Coos","","","","2019/06/09",
"147.315","+","RI","Westerly","","W1WRI","110.9","",,"Washington","","","","2016/03/16",
"147.330","+","CT","Winsted","","W1EOO","141.3","",,"Litchfield","","","","2025/05/10",
"147.330","+","ME","Brunswick","YSF/FM ","K0LDO","100.0","",,"Cumberland","","","","2016/03/28",
"147.330","+","ME","Cooper","","W1LH","118.8","",,"Washington","","","","2024/12/28",
"147.330","+","NH","Manchester","","N1SM","141.3","",,"Hillsborough","","","","2013/10/27",
"147.330","+","RI","East Providence","","W1AQ","173.8","173.8*",,"Providence","","","","2025/09/22",
"147.345","+","CT","Vernon","","KB1AEV","151.4","151.4*",,"Tolland","4395","147345","KB1AEV Net","2018/11/13",
"147.345","+","MA","Pepperell","","N1NC","100.0","",,"Middlesex","","","","2025/05/10",
"147.345","+","MA","West Tisbury","","KC1EFX","88.5","",,"Dukes","","","","2023/01/02",
"147.345","+","MA","Weymouth","YSF/FM ","W1SSH","110.9","",,"Norfolk","","","","2014/07/14",
"147.345","+","ME","Alfred","","KB1PRG","123.0","",,"York","","","","2023/11/12",
"147.345","+","ME","Skowhegan","","KA1ZGC","","","OFF","Somerset","","","","2024/11/10",
"147.360","+","CT","Wallingford","YSF/FM ","W1NRG","162.2","",,"New Haven","","","","2025/01/15",
"147.360","+","MA","Newton","","W1LJO","67.0","","Local","Middlesex","","462341","","2017/04/17",
"147.360","+","ME","Levant","YSF/FM ","W1DLO","77.0","","Local","Penobscot","","","Records Input and Retransmits","2023/03/03",
"147.360","+","ME","Portland","","K1SA","100.0","",,"Cumberland","","","","2025/05/10",
"147.360","+","NH","Gilsum","","K1JWM","123.0","",,"Cheshire","","336966","N1IMO Net","2025/03/23",
"147.360","+","VT","Middlebury","","KA1LM","100.0","",,"Addison","","","","2024/11/10",
"147.375","+","CT","Rocky Hill","","KB1CDI","88.5","",,"Hartford","","13782","Donkey Dusters Net","2025/09/16",
"147.375","+","MA","Falmouth","","N1YHS","110.9","",,"Barnstable","","","","2024/05/06",
"147.375","+","ME","Litchfield","YSF    ","W1BKW","","",,"Kennebec","","","UFB New England YSF Net","2025/09/10",
"147.375","+","ME","Springfield","","K1HF","100.0","",,"Penobscot","","","","2024/12/28",
"147.375","+","NH","New Boston","","W1VTP","88.5","",,"Hillsborough","","","","2013/12/18",
"147.375","+","VT","Glover","","KB1BRN","","",,"Orleans","","","","2025/05/10",
"147.390","+","CT","Newington","D-STAR    ","W1HQ","C","",,"Hartford","","","","2012/09/06",
"147.390","+","MA","Beverly","","K1KQR","162.2","127.3",,"Essex","","","","2026/03/15",
"147.390","+","MA","Uxbridge","","KB1MH","118.8","","Local","Worcester","","","","2013/10/09",
"147.390","+","ME","Waldoboro","","K1NYY"," 179.9","","OFF","Lincoln","","","","2023/03/03",
"147.390","+","NH","Moultonborough","","W1JY","123.0","",,"Carroll","","147390","[146.985 (Gilford, NH)]","2025/05/10",
"147.390","+","RI","Westerly","","NB1RI","67.0","67.0*",,"Washington","","997017","NB1RI Net","2025/09/08",
"147.390","+","VT","Northfield","","N1ERD","100.0","",,"Washington","","","","2024/05/05",
"147.420","S","ME","Newport","","WA1REQ","100.0","","Local","Penobscot","","402733","","2015/12/16",
"147.425","S","CT","Newington","","W1AW","100.0","",,"Hartford","4292","","","2012/10/27",
"147.465","S","MA","Wellesley","","WA3ITR","107.2","",,"Norfolk","4419","","","2010/09/29",
"147.505","*","CT","Woodbridge","","W1SPC","77.0","",,"New Haven","7505","7505","RB:2m/222/440","2025/08/18",
"147.555","S","MA","Peabody","","WX1PBD","88.5","",,"Essex","4001","339740","","2020/06/24",
"223.440","S","NH","Claremont","","AA1TT","97.4","",,"Sullivan","","99875","","2022/06/05",
"223.760","-","RI","Scituate","","KR1RI","67.0","",,"Providence","","","","2019/01/21",
"223.780","-","CT","Torrington","","W1HDN","82.5","82.5*",,"Litchfield","","","W1HDN Net","2025/08/18",
"223.800","-","MA","Wakefield","","WA1RHN"," ","","Local","Middlesex","","","","2013/06/29",
"223.860","-","VT","Shelburne","","W1XIV","100.0","",,"Chittenden","","","","2024/11/11",
"223.880","-","CT","Milford","","N1JKA","","",,"New Haven","","","","2012/03/06",
"223.880","-","MA","Danvers","","NS1RA","136.5","",,"Essex","","","","2025/05/10",
"223.900","-","NH","Goffstown","","W1AKS","103.5","",,"Hillsborough","","","","2022/10/03",
"223.920","-","NH","Rindge","","WA1HOG","100.0","",,"Cheshire","","","","2016/11/09",
"223.920","-","RI","Richmond","","KA1LMX","","","Local","Washington","","","","2014/06/29",
"223.940","-","MA","Marlborough","","W1MRA","103.5","",,"Middlesex","","","[MMRA Net],[MMRA2 Net]","2022/03/07",
"223.940","-","ME","Woodstock","","W1IMD","103.5","",,"Oxford","","","Closed","2025/05/10",
"223.960","-","CT","Waterford","","W1NLC","156.7","",,"New London","","","53.710 (Waterford, CT)","2024/05/06",
"223.980","-","RI","Johnston","","W1OP","","88.5",,"Providence","","","","2021/03/21",
"224.000","-","ME","Hope","","WA1ZDA","110.9","",,"Knox","","","","2023/11/13",
"224.020","-","NH","New Durham","","W1WU","103.5","",,"Strafford","","","","2022/05/01",
"224.040","-","CT","Woodbridge","","K1SOX","100.0","",,"New Haven","","","","2025/08/18",
"224.040","-","MA","Plymouth","","N1WVQ","79.7","",,"Plymouth","","","","2022/11/24",
"224.060","-","MA","Norwell","","AJ1L","103.5","",,"Plymouth","","522426/KA1MXL-L","[Quahog Net]","2026/03/11",
"224.060","-","NH","Claremont","","WX1NH","97.4","",,"Sullivan","","","53.070 (Claremont, NH)","2023/11/16",
"224.080","-","CT","New Haven","","KB1CDI","88.5","",,"New Haven","","13782","Donkey Dusters Net","2013/11/16",
"224.100","-","MA","Mt. Greylock","","K1FFK","162.2","",,"Berkshire","","","","2015/10/29",
"224.120","-","CT","Vernon","","W1HDN","82.5","",,"Tolland","4159","","W1HDN Vernon Net","2025/08/23",
"224.140","-","CT","Salem","","W1DX","103.5","",,"New London","","","147.060 (Salem, CT)","2012/09/12",
"224.160","-","MA","Wilmington","","K1KZP","67.0","",,"Middlesex","","","Phantom Net","2018/09/13",
"224.180","-","MA","Swansea","","KB1NYT","67.0","","Local","Bristol","","783892","","2024/11/10",
"224.180","-","ME","Frenchville","","N1CHF","","",,"Aroostook","","","","2025/05/10",
"224.220","-","CT","Bristol","","W1IXU","118.8","118.8*",,"Hartford","","","","2020/04/22",
"224.220","-","MA","Bourne","","N1YHS","100.0","",,"Barnstable","","","","2024/05/06",
"224.240","-","MA","Framingham","","WB1CTO","103.5","",,"Middlesex","","","","2025/09/24",
"224.240","-","ME","Exeter","","AA1PN","103.5","","OFF","Penobscot","","","449.725 (Exeter, ME)","2025/07/09",
"224.260","-","CT","New London","","W1NLC","156.7","",,"New London","","","","2024/05/06",
"224.280","-","CT","West Hartford","","N1XLU","114.8","",,"Hartford","","","","2025/05/10",
"224.280","-","ME","Washington","","KC1CG","91.5","","OFF","Knox","","","","2023/11/13",
